,Lon_N,Lat_N,Lon_S,Lat_S
2551,189.883,59.4984,21.8613,-70.1833
2552,189.839,59.4864,21.8029,-70.1881
2553,189.794,59.4745,21.7444,-70.193
2554,189.75,59.4625,21.686,-70.1979
2555,189.706,59.4506,21.6275,-70.2027
2556,189.662,59.4386,21.569,-70.2076
2557,189.617,59.4265,21.5106,-70.2125
2558,189.573,59.4145,21.4521,-70.2173
2559,189.528,59.4024,21.3937,-70.2222
2560,189.484,59.3903,21.3352,-70.2271
2561,189.44,59.3782,21.2768,-70.232
2562,189.395,59.3661,21.2183,-70.2369
2563,189.351,59.3539,21.1599,-70.2417
2564,189.306,59.3418,21.1015,-70.2466
2565,189.262,59.3296,21.043,-70.2515
2566,189.217,59.3174,20.9846,-70.2564
2567,189.172,59.3051,20.9261,-70.2613
2568,189.128,59.2929,20.8677,-70.2662
2569,189.083,59.2806,20.8092,-70.2711
2570,189.038,59.2683,20.7508,-70.2759
2571,188.994,59.256,20.6924,-70.2808
2572,188.949,59.2436,20.6339,-70.2857
2573,188.904,59.2313,20.5755,-70.2906
2574,188.859,59.2189,20.5171,-70.2955
2575,188.814,59.2065,20.4586,-70.3004
2576,188.769,59.1941,20.4002,-70.3053
2577,188.724,59.1816,20.3417,-70.3102
2578,188.68,59.1692,20.2833,-70.3151
2579,188.635,59.1567,20.2249,-70.3199
2580,188.59,59.1442,20.1664,-70.3248
2581,188.544,59.1316,20.108,-70.3297
2582,188.499,59.1191,20.0495,-70.3346
2583,188.454,59.1065,19.9911,-70.3395
2584,188.409,59.0939,19.9327,-70.3444
2585,188.364,59.0813,19.8742,-70.3493
2586,188.319,59.0687,19.8158,-70.3542
2587,188.274,59.056,19.7573,-70.3591
2588,188.228,59.0434,19.6989,-70.364
2589,188.183,59.0307,19.6405,-70.3689
2590,188.138,59.018,19.582,-70.3738
2591,188.092,59.0052,19.5235,-70.3787
2592,188.047,58.9925,19.4651,-70.3835
2593,188.001,58.9797,19.4066,-70.3884
2594,187.956,58.9669,19.3482,-70.3933
2595,187.911,58.9541,19.2897,-70.3982
2596,187.865,58.9412,19.2312,-70.4031
2597,187.819,58.9284,19.1728,-70.408
2598,187.774,58.9155,19.1143,-70.4129
2599,187.728,58.9026,19.0558,-70.4178
2600,187.683,58.8897,18.9974,-70.4227
2601,187.637,58.8768,18.9389,-70.4275
2602,187.591,58.8638,18.8804,-70.4324
2603,187.545,58.8508,18.8219,-70.4373
2604,187.5,58.8378,18.7634,-70.4422
2605,187.454,58.8248,18.7049,-70.4471
2606,187.408,58.8118,18.6464,-70.452
2607,187.362,58.7987,18.5879,-70.4569
2608,187.316,58.7857,18.5294,-70.4617
2609,187.27,58.7726,18.4709,-70.4666
2610,187.224,58.7595,18.4124,-70.4715
2611,187.178,58.7463,18.3539,-70.4764
2612,187.132,58.7332,18.2954,-70.4813
2613,187.086,58.72,18.2368,-70.4861
2614,187.04,58.7068,18.1783,-70.491
2615,186.993,58.6936,18.1198,-70.4959
2616,186.947,58.6804,18.0612,-70.5008
2617,186.901,58.6672,18.0027,-70.5056
2618,186.855,58.6539,17.9441,-70.5105
2619,186.808,58.6406,17.8856,-70.5154
2620,186.762,58.6273,17.827,-70.5203
2621,186.715,58.614,17.7684,-70.5251
2622,186.669,58.6007,17.7099,-70.53
2623,186.622,58.5874,17.6513,-70.5349
2624,186.576,58.574,17.5927,-70.5397
2625,186.529,58.5606,17.5341,-70.5446
2626,186.483,58.5472,17.4755,-70.5495
2627,186.436,58.5338,17.4169,-70.5543
2628,186.389,58.5204,17.3583,-70.5592
2629,186.343,58.5069,17.2997,-70.564
2630,186.296,58.4934,17.2411,-70.5689
2631,186.249,58.4799,17.1824,-70.5737
2632,186.202,58.4664,17.1238,-70.5786
2633,186.155,58.4529,17.0651,-70.5835
2634,186.108,58.4394,17.0065,-70.5883
2635,186.062,58.4258,16.9478,-70.5932
2636,186.014,58.4123,16.8891,-70.598
2637,185.967,58.3987,16.8305,-70.6029
2638,185.92,58.3851,16.7718,-70.6077
2639,185.873,58.3715,16.7131,-70.6125
2640,185.826,58.3578,16.6544,-70.6174
2641,185.779,58.3442,16.5957,-70.6222
2642,185.732,58.3306,16.537,-70.6271
2643,185.684,58.3169,16.4782,-70.6319
2644,185.637,58.3032,16.4195,-70.6367
2645,185.59,58.2895,16.3608,-70.6416
2646,185.542,58.2758,16.302,-70.6464
2647,185.495,58.262,16.2433,-70.6512
2648,185.447,58.2483,16.1845,-70.6561
2649,185.4,58.2345,16.1257,-70.6609
2650,185.352,58.2208,16.0669,-70.6657
2651,185.305,58.207,16.0081,-70.6705
2652,185.257,58.1932,15.9493,-70.6753
2653,185.209,58.1794,15.8905,-70.6802
2654,185.162,58.1656,15.8317,-70.685
2655,185.114,58.1517,15.7729,-70.6898
2656,185.066,58.1379,15.714,-70.6946
2657,185.018,58.124,15.6551,-70.6994
2658,184.97,58.1101,15.5963,-70.7042
2659,184.922,58.0962,15.5374,-70.709
2660,184.874,58.0823,15.4785,-70.7138
2661,184.826,58.0684,15.4196,-70.7187
2662,184.778,58.0545,15.3607,-70.7234
2663,184.73,58.0406,15.3018,-70.7282
2664,184.682,58.0266,15.2428,-70.733
2665,184.634,58.0127,15.1839,-70.7378
2666,184.585,57.9987,15.1249,-70.7426
2667,184.537,57.9847,15.066,-70.7474
2668,184.489,57.9707,15.007,-70.7522
2669,184.44,57.9567,14.948,-70.757
2670,184.392,57.9427,14.889,-70.7618
2671,184.344,57.9287,14.83,-70.7666
2672,184.295,57.9147,14.771,-70.7714
2673,184.246,57.9007,14.7119,-70.7761
2674,184.198,57.8866,14.6529,-70.7809
2675,184.149,57.8726,14.5938,-70.7857
2676,184.101,57.8585,14.5347,-70.7905
2677,184.052,57.8445,14.4756,-70.7952
2678,184.003,57.8304,14.4165,-70.8
2679,183.954,57.8163,14.3574,-70.8048
2680,183.905,57.8022,14.2983,-70.8095
2681,183.856,57.7881,14.2392,-70.8143
2682,183.807,57.774,14.18,-70.819
2683,183.758,57.7599,14.1208,-70.8238
2684,183.709,57.7458,14.0616,-70.8286
2685,183.66,57.7317,14.0024,-70.8333
2686,183.611,57.7176,13.9432,-70.8381
2687,183.562,57.7034,13.884,-70.8428
2688,183.513,57.6893,13.8248,-70.8476
2689,183.464,57.6751,13.7655,-70.8523
2690,183.414,57.661,13.7062,-70.8571
2691,183.365,57.6468,13.647,-70.8618
2692,183.315,57.6327,13.5876,-70.8665
2693,183.266,57.6185,13.5284,-70.8713
2694,183.217,57.6044,13.469,-70.876
2695,183.167,57.5902,13.4097,-70.8807
2696,183.117,57.576,13.3503,-70.8855
2697,183.068,57.5618,13.2909,-70.8902
2698,183.018,57.5477,13.2315,-70.8949
2699,182.968,57.5335,13.1721,-70.8997
2700,182.919,57.5193,13.1127,-70.9044
2701,182.869,57.5051,13.0533,-70.9091
2702,182.819,57.4909,12.9938,-70.9138
2703,182.769,57.4768,12.9344,-70.9185
2704,182.719,57.4626,12.8748,-70.9232
2705,182.669,57.4484,12.8154,-70.9279
2706,182.619,57.4342,12.7558,-70.9327
2707,182.569,57.42,12.6963,-70.9374
2708,182.519,57.4058,12.6368,-70.9421
2709,182.469,57.3916,12.5772,-70.9468
2710,182.418,57.3775,12.5176,-70.9515
2711,182.368,57.3633,12.458,-70.9562
2712,182.318,57.3491,12.3983,-70.9609
2713,182.268,57.3349,12.3387,-70.9656
2714,182.217,57.3207,12.2791,-70.9703
2715,182.167,57.3065,12.2194,-70.9749
2716,182.116,57.2924,12.1597,-70.9796
2717,182.066,57.2782,12.1,-70.9843
2718,182.015,57.264,12.0403,-70.989
2719,181.964,57.2499,11.9805,-70.9937
2720,181.914,57.2357,11.9207,-70.9984
2721,181.863,57.2215,11.8609,-71.0031
2722,181.812,57.2074,11.8011,-71.0077
2723,181.761,57.1933,11.7413,-71.0124
2724,181.711,57.1791,11.6815,-71.0171
2725,181.66,57.165,11.6216,-71.0217
2726,181.609,57.1509,11.5618,-71.0264
2727,181.558,57.1367,11.5018,-71.0311
2728,181.507,57.1226,11.4419,-71.0358
2729,181.455,57.1085,11.382,-71.0404
2730,181.404,57.0944,11.322,-71.0451
2731,181.353,57.0803,11.262,-71.0497
2732,181.302,57.0662,11.2021,-71.0544
2733,181.251,57.0521,11.142,-71.0591
2734,181.199,57.0381,11.082,-71.0637
2735,181.148,57.024,11.022,-71.0684
2736,181.096,57.0099,10.9619,-71.073
2737,181.045,56.9959,10.9018,-71.0777
2738,180.994,56.9819,10.8417,-71.0823
2739,180.942,56.9678,10.7815,-71.087
2740,180.89,56.9538,10.7214,-71.0916
2741,180.839,56.9398,10.6612,-71.0962
2742,180.787,56.9258,10.601,-71.1009
2743,180.735,56.9119,10.5408,-71.1055
2744,180.683,56.8979,10.4805,-71.1102
2745,180.632,56.8839,10.4203,-71.1148
2746,180.58,56.87,10.36,-71.1194
2747,180.528,56.8561,10.2997,-71.1241
2748,180.476,56.8422,10.2393,-71.1287
2749,180.424,56.8283,10.179,-71.1333
2750,180.372,56.8144,10.1186,-71.138
2751,180.32,56.8005,10.0582,-71.1426
2752,180.267,56.7866,9.99782,-71.1472
2753,180.215,56.7728,9.93739,-71.1519
2754,180.163,56.759,9.87694,-71.1565
2755,180.111,56.7452,9.81644,-71.1611
2756,180.058,56.7314,9.75592,-71.1657
2757,180.006,56.7176,9.69539,-71.1703
2758,179.954,56.7038,9.63484,-71.175
2759,179.901,56.6901,9.57428,-71.1796
2760,179.849,56.6764,9.51369,-71.1842
2761,179.796,56.6627,9.45305,-71.1888
2762,179.743,56.649,9.3924,-71.1934
2763,179.691,56.6353,9.33174,-71.198
2764,179.638,56.6217,9.27104,-71.2027
2765,179.585,56.6081,9.21033,-71.2073
2766,179.532,56.5945,9.1496,-71.2119
2767,179.48,56.5809,9.08884,-71.2165
2768,179.427,56.5673,9.02806,-71.2211
2769,179.374,56.5538,8.96725,-71.2257
2770,179.321,56.5402,8.90642,-71.2303
2771,179.268,56.5267,8.84555,-71.2349
2772,179.215,56.5133,8.78467,-71.2395
2773,179.162,56.4998,8.72377,-71.2441
2774,179.109,56.4864,8.66283,-71.2487
2775,179.055,56.473,8.60188,-71.2533
2776,179.002,56.4596,8.54089,-71.2579
2777,178.949,56.4463,8.47987,-71.2626
2778,178.896,56.4329,8.41887,-71.2671
2779,178.842,56.4196,8.35783,-71.2717
2780,178.789,56.4063,8.29672,-71.2763
2781,178.735,56.3931,8.23561,-71.2809
2782,178.682,56.3798,8.17448,-71.2855
2783,178.628,56.3667,8.11334,-71.2901
2784,178.575,56.3535,8.05215,-71.2947
2785,178.521,56.3404,7.99095,-71.2993
2786,178.467,56.3272,7.92973,-71.3039
2787,178.414,56.3142,7.86845,-71.3085
2788,178.36,56.3011,7.80717,-71.3131
2789,178.306,56.2881,7.74586,-71.3177
2790,178.252,56.2751,7.68452,-71.3223
2791,178.198,56.2621,7.62315,-71.3269
2792,178.144,56.2492,7.56177,-71.3315
2793,178.09,56.2363,7.50037,-71.3361
2794,178.036,56.2234,7.43893,-71.3407
2795,177.982,56.2106,7.37746,-71.3453
2796,177.928,56.1978,7.31593,-71.3499
2797,177.874,56.185,7.25443,-71.3545
2798,177.82,56.1722,7.19286,-71.3591
2799,177.766,56.1595,7.1313,-71.3637
2800,177.711,56.1469,7.06969,-71.3683
2801,177.657,56.1342,7.00809,-71.3729
2802,177.603,56.1216,6.94641,-71.3775
2803,177.548,56.1091,6.88475,-71.3821
2804,177.494,56.0965,6.82301,-71.3867
2805,177.44,56.084,6.76129,-71.3913
2806,177.385,56.0716,6.69951,-71.3959
2807,177.33,56.0592,6.63771,-71.4005
2808,177.276,56.0468,6.57588,-71.4051
2809,177.221,56.0344,6.51404,-71.4096
2810,177.167,56.0221,6.45219,-71.4143
2811,177.112,56.0099,6.39024,-71.4189
2812,177.057,55.9976,6.32834,-71.4234
2813,177.002,55.9855,6.26636,-71.4281
2814,176.947,55.9733,6.20436,-71.4327
2815,176.893,55.9612,6.14233,-71.4373
2816,176.838,55.9492,6.08029,-71.4419
2817,176.783,55.9371,6.01822,-71.4465
2818,176.728,55.9252,5.95612,-71.4511
2819,176.673,55.9132,5.894,-71.4557
2820,176.618,55.9013,5.83183,-71.4603
2821,176.563,55.8895,5.76964,-71.4649
2822,176.507,55.8777,5.70741,-71.4695
2823,176.452,55.8659,5.64516,-71.4741
2824,176.397,55.8542,5.58287,-71.4787
2825,176.342,55.8425,5.52057,-71.4833
2826,176.286,55.8309,5.45825,-71.488
2827,176.231,55.8193,5.39587,-71.4926
2828,176.176,55.8078,5.33348,-71.4972
2829,176.12,55.7963,5.27106,-71.5018
2830,176.065,55.7849,5.20859,-71.5064
2831,176.009,55.7735,5.14609,-71.511
2832,175.954,55.7621,5.08359,-71.5157
2833,175.898,55.7508,5.02106,-71.5203
2834,175.843,55.7396,4.95848,-71.5249
2835,175.787,55.7284,4.89587,-71.5295
2836,175.731,55.7173,4.83324,-71.5342
2837,175.676,55.7062,4.77057,-71.5388
2838,175.62,55.6951,4.7079,-71.5434
2839,175.564,55.6841,4.64514,-71.5481
2840,175.508,55.6732,4.58241,-71.5527
2841,175.453,55.6623,4.51959,-71.5574
2842,175.397,55.6515,4.45679,-71.562
2843,175.341,55.6407,4.39394,-71.5666
2844,175.285,55.63,4.33107,-71.5713
2845,175.229,55.6193,4.26817,-71.5759
2846,175.173,55.6087,4.20522,-71.5806
2847,175.117,55.5981,4.14224,-71.5852
2848,175.061,55.5876,4.07928,-71.5899
2849,175.005,55.5772,4.01624,-71.5945
2850,174.949,55.5668,3.95316,-71.5992
2851,174.892,55.5565,3.89006,-71.6039
2852,174.836,55.5462,3.82695,-71.6085
2853,174.78,55.536,3.76378,-71.6132
2854,174.724,55.5258,3.70061,-71.6178
2855,174.667,55.5157,3.63739,-71.6225
2856,174.611,55.5056,3.57413,-71.6272
2857,174.555,55.4957,3.51083,-71.6319
2858,174.498,55.4857,3.44756,-71.6366
2859,174.442,55.4759,3.3842,-71.6412
2860,174.385,55.4661,3.3208,-71.6459
2861,174.329,55.4563,3.25742,-71.6506
2862,174.272,55.4466,3.19398,-71.6553
2863,174.216,55.437,3.13052,-71.66
2864,174.159,55.4275,3.06702,-71.6647
2865,174.103,55.418,3.00346,-71.6694
2866,174.046,55.4086,2.9399,-71.6741
2867,173.989,55.3992,2.8763,-71.6788
2868,173.932,55.3899,2.81267,-71.6835
2869,173.876,55.3807,2.74902,-71.6882
2870,173.819,55.3715,2.68533,-71.6929
2871,173.762,55.3624,2.62158,-71.6977
2872,173.705,55.3533,2.5578,-71.7024
2873,173.649,55.3444,2.49405,-71.7071
2874,173.592,55.3355,2.43022,-71.7118
2875,173.535,55.3266,2.36636,-71.7166
2876,173.478,55.3179,2.30244,-71.7213
2877,173.421,55.3092,2.23853,-71.7261
2878,173.364,55.3005,2.17459,-71.7308
2879,173.307,55.292,2.11061,-71.7355
2880,173.25,55.2835,2.04657,-71.7403
2881,173.193,55.2751,1.98254,-71.7451
2882,173.136,55.2667,1.91843,-71.7498
2883,173.079,55.2584,1.85434,-71.7546
2884,173.021,55.2502,1.79016,-71.7594
2885,172.964,55.2421,1.726,-71.7641
2886,172.907,55.2341,1.66176,-71.7689
2887,172.85,55.2261,1.59752,-71.7737
2888,172.793,55.2181,1.53325,-71.7785
2889,172.735,55.2103,1.46892,-71.7833
2890,172.678,55.2025,1.40457,-71.7881
2891,172.621,55.1949,1.34016,-71.7929
2892,172.563,55.1872,1.27577,-71.7977
2893,172.506,55.1797,1.21132,-71.8025
2894,172.449,55.1722,1.14684,-71.8073
2895,172.391,55.1648,1.08232,-71.8121
2896,172.334,55.1575,1.01776,-71.8169
2897,172.276,55.1503,0.953186,-71.8218
2898,172.219,55.1431,0.88858,-71.8266
2899,172.161,55.136,0.823929,-71.8314
2900,172.104,55.1291,0.759216,-71.8363
2901,172.046,55.1221,0.694519,-71.8411
2902,171.989,55.1153,0.629761,-71.846
2903,171.931,55.1085,0.564972,-71.8508
2904,171.874,55.1018,0.500153,-71.8557
2905,171.816,55.0952,0.435303,-71.8606
2906,171.758,55.0887,0.370392,-71.8655
2907,171.701,55.0823,0.305481,-71.8703
2908,171.643,55.0759,0.24054,-71.8752
2909,171.585,55.0696,0.175552,-71.8801
2910,171.528,55.0634,0.110504,-71.885
2912,171.412,55.0513,359.98,-71.8948
2913,171.354,55.0454,359.915,-71.8997
2914,171.297,55.0395,359.85,-71.9047
2915,171.239,55.0337,359.785,-71.9096
2916,171.181,55.028,359.72,-71.9145
2917,171.123,55.0224,359.654,-71.9194
2918,171.065,55.0169,359.589,-71.9244
2919,171.008,55.0115,359.524,-71.9293
2920,170.95,55.0061,359.458,-71.9343
2921,170.892,55.0009,359.393,-71.9393
2922,170.834,54.9957,359.328,-71.9442
2923,170.776,54.9906,359.262,-71.9492
2924,170.718,54.9857,359.197,-71.9542
2925,170.66,54.9808,359.131,-71.9592
2926,170.602,54.9759,359.065,-71.9642
2927,170.544,54.9712,359,-71.9692
2928,170.486,54.9666,358.934,-71.9742
2929,170.428,54.962,358.869,-71.9792
2930,170.37,54.9576,358.803,-71.9842
2931,170.312,54.9532,358.737,-71.9893
2932,170.254,54.9489,358.671,-71.9943
2933,170.196,54.9448,358.606,-71.9993
2934,170.138,54.9407,358.54,-72.0044
2935,170.08,54.9367,358.474,-72.0094
2936,170.022,54.9328,358.408,-72.0145
2937,169.964,54.929,358.342,-72.0196
2938,169.905,54.9253,358.276,-72.0246
2939,169.847,54.9216,358.21,-72.0297
2940,169.789,54.9181,358.144,-72.0348
2941,169.731,54.9147,358.078,-72.0399
2942,169.673,54.9113,358.012,-72.045
2943,169.615,54.9081,357.945,-72.0501
2944,169.557,54.9049,357.879,-72.0553
2945,169.498,54.9019,357.813,-72.0604
2946,169.44,54.8989,357.747,-72.0655
2947,169.382,54.8961,357.68,-72.0707
2948,169.324,54.8933,357.614,-72.0758
2949,169.266,54.8907,357.548,-72.081
2950,169.207,54.8881,357.481,-72.0861
2951,169.149,54.8856,357.415,-72.0913
2952,169.091,54.8833,357.348,-72.0965
2953,169.033,54.881,357.282,-72.1017
2954,168.974,54.8788,357.215,-72.1069
2955,168.916,54.8767,357.149,-72.1121
2956,168.858,54.8748,357.082,-72.1173
2957,168.8,54.8729,357.016,-72.1225
2958,168.742,54.8711,356.949,-72.1278
2959,168.683,54.8695,356.882,-72.133
2960,168.625,54.8679,356.815,-72.1382
2961,168.567,54.8665,356.749,-72.1435
2962,168.508,54.8651,356.682,-72.1488
2963,168.45,54.8638,356.615,-72.154
2964,168.392,54.8627,356.548,-72.1593
2965,168.334,54.8616,356.481,-72.1646
2966,168.275,54.8607,356.414,-72.1699
2967,168.217,54.8598,356.347,-72.1752
2968,168.159,54.8591,356.28,-72.1805
2969,168.101,54.8584,356.213,-72.1859
2970,168.042,54.8579,356.146,-72.1912
2971,167.984,54.8575,356.079,-72.1965
2972,167.926,54.8572,356.012,-72.2019
2973,167.867,54.8569,355.944,-72.2072
2974,167.809,54.8568,355.877,-72.2126
2975,167.751,54.8568,355.81,-72.218
2976,167.693,54.8569,355.742,-72.2234
2977,167.634,54.8571,355.675,-72.2288
2978,167.576,54.8574,355.608,-72.2342
2979,167.518,54.8579,355.54,-72.2396
2980,167.46,54.8584,355.473,-72.245
2981,167.401,54.859,355.405,-72.2505
2982,167.343,54.8597,355.338,-72.2559
2983,167.285,54.8606,355.27,-72.2614
2984,167.227,54.8616,355.203,-72.2668
2985,167.168,54.8626,355.135,-72.2723
2986,167.11,54.8638,355.067,-72.2778
2987,167.052,54.8651,355,-72.2833
2988,166.994,54.8665,354.932,-72.2888
2989,166.935,54.868,354.864,-72.2943
2990,166.877,54.8696,354.796,-72.2998
2991,166.819,54.8713,354.728,-72.3054
2992,166.761,54.8732,354.66,-72.3109
2993,166.703,54.8751,354.593,-72.3165
2994,166.645,54.8772,354.525,-72.322
2995,166.586,54.8793,354.457,-72.3276
2996,166.528,54.8816,354.388,-72.3332
2997,166.47,54.884,354.32,-72.3388
2998,166.412,54.8865,354.252,-72.3444
2999,166.354,54.8892,354.184,-72.35
3000,166.296,54.8919,354.116,-72.3556
3001,166.238,54.8947,354.048,-72.3613
3002,166.179,54.8977,353.98,-72.3669
3003,166.121,54.9008,353.911,-72.3726
3004,166.063,54.9039,353.843,-72.3782
3005,166.005,54.9072,353.775,-72.3839
3006,165.947,54.9106,353.706,-72.3896
3007,165.889,54.9142,353.638,-72.3953
3008,165.831,54.9178,353.569,-72.401
3009,165.773,54.9216,353.501,-72.4067
3010,165.715,54.9254,353.432,-72.4125
3011,165.657,54.9294,353.364,-72.4182
3012,165.599,54.9335,353.295,-72.424
3013,165.541,54.9377,353.227,-72.4297
3014,165.483,54.942,353.158,-72.4355
3015,165.425,54.9465,353.089,-72.4413
3016,165.367,54.951,353.02,-72.4471
3017,165.31,54.9557,352.952,-72.4529
3018,165.252,54.9605,352.883,-72.4588
3019,165.194,54.9654,352.814,-72.4646
3020,165.136,54.9704,352.745,-72.4704
3021,165.078,54.9756,352.676,-72.4763
3022,165.02,54.9808,352.607,-72.4822
3023,164.963,54.9862,352.538,-72.488
3024,164.905,54.9917,352.469,-72.4939
3025,164.847,54.9973,352.4,-72.4998
3026,164.789,55.003,352.331,-72.5058
3027,164.732,55.0089,352.262,-72.5117
3028,164.674,55.0148,352.193,-72.5176
3029,164.616,55.0209,352.124,-72.5236
3030,164.559,55.0271,352.054,-72.5295
3031,164.501,55.0334,351.985,-72.5355
3032,164.443,55.0399,351.916,-72.5415
3033,164.386,55.0464,351.846,-72.5475
3034,164.328,55.0531,351.777,-72.5535
3035,164.271,55.0599,351.708,-72.5595
3036,164.213,55.0668,351.638,-72.5656
3037,164.156,55.0738,351.569,-72.5716
3038,164.098,55.081,351.499,-72.5777
3039,164.041,55.0882,351.43,-72.5837
3040,163.984,55.0956,351.36,-72.5898
3041,163.926,55.1031,351.29,-72.5959
3042,163.869,55.1107,351.221,-72.602
3043,163.811,55.1185,351.151,-72.6081
3044,163.754,55.1263,351.081,-72.6143
3045,163.697,55.1343,351.011,-72.6204
3046,163.64,55.1424,350.942,-72.6266
3047,163.582,55.1507,350.872,-72.6328
3048,163.525,55.159,350.802,-72.6389
3049,163.468,55.1674,350.732,-72.6451
3050,163.411,55.176,350.662,-72.6513
3051,163.354,55.1847,350.592,-72.6576
3052,163.297,55.1935,350.522,-72.6638
3053,163.24,55.2025,350.452,-72.6701
3054,163.183,55.2115,350.382,-72.6763
3055,163.126,55.2207,350.312,-72.6826
3056,163.069,55.23,350.242,-72.6889
3057,163.012,55.2395,350.171,-72.6952
3058,162.955,55.249,350.101,-72.7015
3059,162.898,55.2587,350.031,-72.7078
3060,162.841,55.2685,349.961,-72.7141
3061,162.784,55.2784,349.89,-72.7205
3062,162.728,55.2884,349.82,-72.7269
3063,162.671,55.2985,349.749,-72.7332
3064,162.614,55.3088,349.679,-72.7396
3065,162.557,55.3192,349.608,-72.746
3066,162.501,55.3297,349.538,-72.7524
3067,162.444,55.3403,349.467,-72.7589
3068,162.388,55.3511,349.397,-72.7653
3069,162.331,55.362,349.326,-72.7718
3070,162.275,55.373,349.256,-72.7783
3071,162.218,55.3841,349.185,-72.7847
3072,162.162,55.3953,349.114,-72.7912
3073,162.105,55.4067,349.043,-72.7978
3074,162.049,55.4181,348.973,-72.8043
3075,161.993,55.4297,348.902,-72.8108
3076,161.937,55.4415,348.831,-72.8174
3077,161.88,55.4533,348.76,-72.824
3078,161.824,55.4653,348.689,-72.8305
3079,161.768,55.4773,348.618,-72.8371
3080,161.712,55.4895,348.547,-72.8437
3081,161.656,55.5019,348.476,-72.8503
3082,161.6,55.5143,348.405,-72.857
3083,161.544,55.5269,348.334,-72.8636
3084,161.488,55.5396,348.263,-72.8703
3085,161.432,55.5524,348.191,-72.877
3086,161.376,55.5653,348.12,-72.8837
3087,161.32,55.5784,348.049,-72.8904
3088,161.265,55.5915,347.978,-72.8971
3089,161.209,55.6048,347.906,-72.9038
3090,161.153,55.6182,347.835,-72.9106
3091,161.098,55.6318,347.763,-72.9173
3092,161.042,55.6454,347.692,-72.9241
3093,160.987,55.6592,347.621,-72.9309
3094,160.931,55.6731,347.549,-72.9377
3095,160.876,55.6871,347.478,-72.9445
3096,160.82,55.7012,347.406,-72.9514
3097,160.765,55.7155,347.334,-72.9582
3098,160.71,55.7298,347.263,-72.9651
3099,160.654,55.7443,347.191,-72.972
3100,160.599,55.7589,347.119,-72.9789
3101,160.544,55.7737,347.048,-72.9858
3102,160.489,55.7885,346.976,-72.9927
3103,160.434,55.8035,346.904,-72.9996
3104,160.379,55.8186,346.832,-73.0066
3105,160.324,55.8338,346.76,-73.0135
3106,160.269,55.8491,346.688,-73.0205
3107,160.214,55.8646,346.616,-73.0275
3108,160.159,55.8801,346.544,-73.0345
3109,160.104,55.8958,346.472,-73.0415
3110,160.05,55.9116,346.4,-73.0486
3111,159.995,55.9275,346.328,-73.0556
3112,159.94,55.9436,346.256,-73.0627
3113,159.886,55.9597,346.184,-73.0698
3114,159.831,55.976,346.111,-73.0769
3115,159.777,55.9924,346.039,-73.084
3116,159.723,56.0089,345.967,-73.0911
3117,159.668,56.0255,345.895,-73.0983
3118,159.614,56.0423,345.822,-73.1054
3119,159.56,56.0591,345.75,-73.1126
3120,159.506,56.0761,345.677,-73.1198
3121,159.452,56.0932,345.605,-73.127
3122,159.398,56.1104,345.532,-73.1342
3123,159.344,56.1277,345.46,-73.1414
3124,159.29,56.1452,345.387,-73.1487
3125,159.236,56.1627,345.315,-73.1559
3126,159.182,56.1804,345.242,-73.1632
3127,159.128,56.1982,345.169,-73.1705
3128,159.075,56.2161,345.097,-73.1778
3129,159.021,56.2342,345.024,-73.1851
3130,158.967,56.2523,344.951,-73.1925
3131,158.914,56.2706,344.878,-73.1998
3132,158.86,56.2889,344.805,-73.2072
3133,158.807,56.3074,344.733,-73.2146
3134,158.754,56.326,344.66,-73.222
3135,158.7,56.3447,344.587,-73.2294
3136,158.647,56.3636,344.514,-73.2368
3137,158.594,56.3825,344.441,-73.2442
3138,158.541,56.4016,344.368,-73.2517
3139,158.488,56.4207,344.294,-73.2592
3140,158.435,56.44,344.221,-73.2667
3141,158.382,56.4594,344.148,-73.2742
3142,158.329,56.4789,344.075,-73.2817
3143,158.277,56.4986,344.002,-73.2892
3144,158.224,56.5183,343.928,-73.2968
3145,158.171,56.5381,343.855,-73.3043
3146,158.119,56.5581,343.782,-73.3119
3147,158.066,56.5782,343.708,-73.3195
3148,158.014,56.5984,343.635,-73.3271
3149,157.962,56.6187,343.562,-73.3348
3150,157.909,56.6391,343.488,-73.3424
3151,157.857,56.6596,343.414,-73.3501
3152,157.805,56.6802,343.341,-73.3577
3153,157.753,56.7009,343.267,-73.3654
3154,157.701,56.7218,343.194,-73.3731
3155,157.649,56.7428,343.12,-73.3809
3156,157.597,56.7638,343.046,-73.3886
3157,157.545,56.785,342.973,-73.3963
3158,157.494,56.8063,342.899,-73.4041
3159,157.442,56.8277,342.825,-73.4119
3160,157.39,56.8492,342.751,-73.4197
3161,157.339,56.8708,342.677,-73.4275
3162,157.287,56.8925,342.603,-73.4353
3163,157.236,56.9144,342.529,-73.4432
3164,157.185,56.9363,342.455,-73.451
3165,157.134,56.9583,342.381,-73.4589
3166,157.083,56.9805,342.307,-73.4668
3167,157.031,57.0027,342.233,-73.4747
3168,156.981,57.0251,342.159,-73.4827
3169,156.93,57.0475,342.085,-73.4906
3170,156.879,57.0701,342.011,-73.4986
3171,156.828,57.0928,341.936,-73.5065
3172,156.777,57.1156,341.862,-73.5145
3173,156.727,57.1385,341.788,-73.5225
3174,156.676,57.1615,341.713,-73.5305
3175,156.626,57.1845,341.639,-73.5386
