,Lon_N,Lat_N,Lon_S,Lat_S
1939,216.144,66.0437,61.3127,-67.4637
1940,216.101,66.0294,61.2424,-67.4597
1941,216.058,66.015,61.1721,-67.4557
1942,216.015,66.0007,61.1019,-67.4518
1943,215.972,65.9864,61.0316,-67.4479
1944,215.929,65.972,60.9614,-67.4441
1945,215.886,65.9577,60.8911,-67.4402
1946,215.843,65.9433,60.8209,-67.4364
1947,215.8,65.929,60.7507,-67.4327
1948,215.757,65.9146,60.6806,-67.429
1949,215.714,65.9003,60.6104,-67.4253
1950,215.671,65.886,60.5402,-67.4216
1951,215.628,65.8716,60.47,-67.418
1952,215.585,65.8573,60.3999,-67.4144
1953,215.543,65.843,60.3298,-67.4108
1954,215.5,65.8286,60.2596,-67.4073
1955,215.457,65.8143,60.1895,-67.4038
1956,215.415,65.8,60.1194,-67.4004
1957,215.372,65.7856,60.0493,-67.3969
1958,215.329,65.7713,59.9792,-67.3935
1959,215.287,65.757,59.9092,-67.3902
1960,215.244,65.7427,59.8391,-67.3868
1961,215.201,65.7283,59.7691,-67.3835
1962,215.159,65.714,59.6991,-67.3803
1963,215.116,65.6997,59.629,-67.377
1964,215.074,65.6854,59.559,-67.3738
1965,215.031,65.6711,59.4891,-67.3707
1966,214.989,65.6568,59.4191,-67.3675
1967,214.946,65.6424,59.3491,-67.3644
1968,214.904,65.6281,59.2791,-67.3614
1969,214.862,65.6138,59.2092,-67.3583
1970,214.819,65.5995,59.1393,-67.3553
1971,214.777,65.5852,59.0694,-67.3523
1972,214.735,65.5709,58.9994,-67.3494
1973,214.692,65.5566,58.9295,-67.3465
1974,214.65,65.5423,58.8597,-67.3436
1975,214.608,65.528,58.7898,-67.3408
1976,214.566,65.5137,58.7199,-67.338
1977,214.523,65.4994,58.6501,-67.3352
1978,214.481,65.4851,58.5803,-67.3324
1979,214.439,65.4709,58.5105,-67.3297
1980,214.397,65.4566,58.4406,-67.327
1981,214.355,65.4423,58.3709,-67.3244
1982,214.313,65.428,58.3011,-67.3218
1983,214.27,65.4137,58.2313,-67.3192
1984,214.228,65.3995,58.1616,-67.3166
1985,214.186,65.3852,58.0918,-67.3141
1986,214.144,65.3709,58.0221,-67.3116
1987,214.102,65.3567,57.9524,-67.3091
1988,214.06,65.3424,57.8827,-67.3067
1989,214.018,65.3281,57.813,-67.3043
1990,213.976,65.3139,57.7434,-67.3019
1991,213.934,65.2997,57.6737,-67.2996
1992,213.892,65.2854,57.604,-67.2972
1993,213.85,65.2712,57.5344,-67.295
1994,213.808,65.2569,57.4648,-67.2927
1995,213.767,65.2427,57.3952,-67.2905
1996,213.725,65.2285,57.3256,-67.2883
1997,213.683,65.2142,57.2561,-67.2861
1998,213.641,65.2,57.1865,-67.284
1999,213.599,65.1858,57.117,-67.2819
2000,213.557,65.1716,57.0475,-67.2799
2001,213.515,65.1573,56.9779,-67.2778
2002,213.474,65.1431,56.9084,-67.2758
2003,213.432,65.1289,56.839,-67.2738
2004,213.39,65.1147,56.7695,-67.2719
2005,213.348,65.1005,56.7,-67.27
2006,213.307,65.0863,56.6306,-67.2681
2007,213.265,65.0721,56.5612,-67.2662
2008,213.223,65.058,56.4918,-67.2644
2009,213.181,65.0438,56.4224,-67.2626
2010,213.14,65.0296,56.353,-67.2609
2011,213.098,65.0154,56.2836,-67.2591
2012,213.056,65.0013,56.2143,-67.2574
2013,213.015,64.9871,56.1449,-67.2557
2014,212.973,64.9729,56.0756,-67.2541
2015,212.931,64.9588,56.0063,-67.2525
2016,212.89,64.9446,55.9371,-67.2509
2017,212.848,64.9305,55.8678,-67.2493
2018,212.807,64.9164,55.7985,-67.2478
2019,212.765,64.9022,55.7293,-67.2463
2020,212.723,64.8881,55.66,-67.2448
2021,212.682,64.874,55.5909,-67.2434
2022,212.64,64.8599,55.5216,-67.242
2023,212.599,64.8458,55.4525,-67.2406
2024,212.557,64.8316,55.3833,-67.2392
2025,212.516,64.8176,55.3142,-67.2379
2026,212.474,64.8035,55.245,-67.2366
2027,212.432,64.7894,55.1759,-67.2353
2028,212.391,64.7753,55.1068,-67.2341
2029,212.349,64.7612,55.0377,-67.2329
2030,212.308,64.7471,54.9687,-67.2317
2031,212.266,64.7331,54.8996,-67.2305
2032,212.225,64.719,54.8306,-67.2294
2033,212.183,64.705,54.7616,-67.2283
2034,212.142,64.6909,54.6926,-67.2272
2035,212.1,64.6769,54.6236,-67.2262
2036,212.059,64.6628,54.5546,-67.2252
2037,212.018,64.6488,54.4857,-67.2242
2038,211.976,64.6348,54.4167,-67.2232
2039,211.935,64.6208,54.3478,-67.2223
2040,211.893,64.6068,54.2789,-67.2214
2041,211.852,64.5928,54.21,-67.2205
2042,211.81,64.5788,54.1412,-67.2197
2043,211.769,64.5648,54.0723,-67.2188
2044,211.727,64.5508,54.0035,-67.218
2045,211.686,64.5368,53.9347,-67.2173
2046,211.645,64.5229,53.8659,-67.2165
2047,211.603,64.5089,53.7971,-67.2158
2048,211.562,64.495,53.7283,-67.2151
2049,211.52,64.481,53.6596,-67.2145
2050,211.479,64.4671,53.5909,-67.2138
2051,211.438,64.4532,53.5221,-67.2132
2052,211.396,64.4393,53.4534,-67.2127
2053,211.355,64.4253,53.3848,-67.2121
2054,211.313,64.4114,53.3161,-67.2116
2055,211.272,64.3975,53.2475,-67.2111
2056,211.231,64.3837,53.1788,-67.2106
2057,211.189,64.3698,53.1102,-67.2102
2058,211.148,64.3559,53.0416,-67.2097
2059,211.107,64.342,52.9731,-67.2093
2060,211.065,64.3282,52.9045,-67.209
2061,211.024,64.3143,52.836,-67.2086
2062,210.982,64.3005,52.7675,-67.2083
2063,210.941,64.2867,52.6989,-67.208
2064,210.9,64.2729,52.6305,-67.2078
2065,210.858,64.259,52.562,-67.2075
2066,210.817,64.2452,52.4935,-67.2073
2067,210.776,64.2315,52.4251,-67.2071
2068,210.734,64.2177,52.3567,-67.207
2069,210.693,64.2039,52.2883,-67.2068
2070,210.651,64.1901,52.22,-67.2067
2071,210.61,64.1764,52.1516,-67.2066
2072,210.569,64.1626,52.0832,-67.2066
2073,210.527,64.1489,52.0149,-67.2065
2074,210.486,64.1352,51.9466,-67.2065
2075,210.445,64.1214,51.8783,-67.2065
2076,210.403,64.1077,51.8101,-67.2066
2077,210.362,64.094,51.7418,-67.2066
2078,210.321,64.0803,51.6736,-67.2067
2079,210.279,64.0667,51.6054,-67.2068
2080,210.238,64.053,51.5372,-67.207
2081,210.196,64.0393,51.469,-67.2071
2082,210.155,64.0257,51.4009,-67.2073
2083,210.114,64.0121,51.3327,-67.2075
2084,210.072,63.9984,51.2646,-67.2077
2085,210.031,63.9848,51.1965,-67.208
2086,209.99,63.9712,51.1284,-67.2083
2087,209.948,63.9576,51.0604,-67.2086
2088,209.907,63.944,50.9924,-67.2089
2089,209.865,63.9304,50.9243,-67.2093
2090,209.824,63.9169,50.8563,-67.2097
2091,209.783,63.9033,50.7883,-67.2101
2092,209.741,63.8898,50.7204,-67.2105
2093,209.7,63.8763,50.6524,-67.2109
2094,209.658,63.8627,50.5845,-67.2114
2095,209.617,63.8492,50.5166,-67.2119
2096,209.576,63.8357,50.4487,-67.2124
2097,209.534,63.8222,50.3809,-67.2129
2098,209.493,63.8088,50.313,-67.2135
2099,209.451,63.7953,50.2451,-67.2141
2100,209.41,63.7818,50.1773,-67.2147
2101,209.369,63.7684,50.1096,-67.2153
2102,209.327,63.755,50.0418,-67.216
2103,209.286,63.7416,49.974,-67.2167
2104,209.244,63.7282,49.9063,-67.2174
2105,209.203,63.7148,49.8386,-67.2181
2106,209.161,63.7014,49.7709,-67.2188
2107,209.12,63.688,49.7032,-67.2196
2108,209.078,63.6747,49.6356,-67.2204
2109,209.037,63.6613,49.5679,-67.2212
2110,208.995,63.648,49.5003,-67.222
2111,208.954,63.6347,49.4327,-67.2229
2112,208.913,63.6214,49.3651,-67.2238
2113,208.871,63.6081,49.2976,-67.2246
2114,208.83,63.5948,49.2301,-67.2256
2115,208.788,63.5815,49.1625,-67.2265
2116,208.747,63.5683,49.095,-67.2275
2117,208.705,63.555,49.0276,-67.2285
2118,208.664,63.5418,48.9601,-67.2295
2119,208.622,63.5286,48.8927,-67.2305
2120,208.58,63.5154,48.8252,-67.2315
2121,208.539,63.5022,48.7578,-67.2326
2122,208.497,63.489,48.6905,-67.2337
2123,208.456,63.4758,48.6231,-67.2348
2124,208.414,63.4627,48.5558,-67.2359
2125,208.373,63.4496,48.4884,-67.2371
2126,208.331,63.4364,48.4211,-67.2383
2127,208.29,63.4233,48.3539,-67.2395
2128,208.248,63.4102,48.2866,-67.2407
2129,208.206,63.3971,48.2194,-67.2419
2130,208.165,63.3841,48.1522,-67.2432
2131,208.123,63.371,48.085,-67.2444
2132,208.082,63.358,48.0178,-67.2457
2133,208.04,63.3449,47.9506,-67.247
2134,207.999,63.3319,47.8835,-67.2484
2135,207.957,63.319,47.8164,-67.2497
2136,207.915,63.306,47.7493,-67.2511
2137,207.874,63.293,47.6822,-67.2525
2138,207.832,63.28,47.6151,-67.2539
2139,207.79,63.2671,47.5481,-67.2553
2140,207.749,63.2542,47.4811,-67.2568
2141,207.707,63.2412,47.4141,-67.2583
2142,207.665,63.2284,47.3471,-67.2598
2143,207.624,63.2155,47.2802,-67.2613
2144,207.582,63.2026,47.2132,-67.2628
2145,207.54,63.1898,47.1463,-67.2644
2146,207.499,63.1769,47.0794,-67.2659
2147,207.457,63.1641,47.0126,-67.2675
2148,207.415,63.1513,46.9457,-67.2691
2149,207.373,63.1385,46.8789,-67.2707
2150,207.332,63.1257,46.8121,-67.2724
2151,207.29,63.113,46.7453,-67.274
2152,207.248,63.1002,46.6785,-67.2757
2153,207.206,63.0875,46.6118,-67.2774
2154,207.165,63.0748,46.5451,-67.2791
2155,207.123,63.0621,46.4783,-67.2809
2156,207.081,63.0494,46.4116,-67.2826
2157,207.039,63.0367,46.345,-67.2844
2158,206.998,63.024,46.2783,-67.2862
2159,206.956,63.0114,46.2117,-67.288
2160,206.914,62.9988,46.1451,-67.2898
2161,206.872,62.9862,46.0785,-67.2917
2162,206.83,62.9736,46.012,-67.2935
2163,206.788,62.961,45.9454,-67.2954
2164,206.747,62.9484,45.8789,-67.2973
2165,206.705,62.9359,45.8124,-67.2992
2166,206.663,62.9233,45.7459,-67.3011
2167,206.621,62.9108,45.6794,-67.3031
2168,206.579,62.8983,45.613,-67.305
2169,206.537,62.8859,45.5466,-67.307
2170,206.495,62.8734,45.4802,-67.309
2171,206.453,62.8609,45.4138,-67.3111
2172,206.411,62.8485,45.3475,-67.3131
2173,206.37,62.8361,45.2811,-67.3151
2174,206.328,62.8237,45.2148,-67.3172
2175,206.286,62.8113,45.1485,-67.3193
2176,206.244,62.7989,45.0822,-67.3214
2177,206.202,62.7866,45.016,-67.3235
2178,206.16,62.7742,44.9498,-67.3256
2179,206.118,62.7619,44.8836,-67.3278
2180,206.076,62.7496,44.8174,-67.3299
2181,206.034,62.7373,44.7512,-67.3321
2182,205.992,62.7251,44.685,-67.3343
2183,205.95,62.7128,44.6189,-67.3365
2184,205.908,62.7006,44.5528,-67.3387
2185,205.866,62.6883,44.4867,-67.341
2186,205.824,62.6761,44.4207,-67.3432
2187,205.782,62.6639,44.3546,-67.3455
2188,205.74,62.6518,44.2886,-67.3478
2189,205.698,62.6396,44.2226,-67.3501
2190,205.656,62.6275,44.1566,-67.3524
2191,205.613,62.6154,44.0907,-67.3548
2192,205.571,62.6033,44.0247,-67.3571
2193,205.529,62.5912,43.9588,-67.3595
2194,205.487,62.5791,43.8929,-67.3619
2195,205.445,62.567,43.827,-67.3643
2196,205.403,62.555,43.7612,-67.3667
2197,205.361,62.543,43.6953,-67.3691
2198,205.319,62.531,43.6295,-67.3715
2199,205.276,62.519,43.5637,-67.374
2200,205.234,62.507,43.4979,-67.3765
2201,205.192,62.4951,43.4322,-67.379
2202,205.15,62.4831,43.3664,-67.3815
2203,205.108,62.4712,43.3007,-67.384
2204,205.066,62.4593,43.235,-67.3865
2205,205.023,62.4474,43.1694,-67.389
2206,204.981,62.4356,43.1037,-67.3916
2207,204.939,62.4237,43.0381,-67.3942
2208,204.897,62.4119,42.9725,-67.3967
2209,204.854,62.4001,42.9069,-67.3993
2210,204.812,62.3883,42.8413,-67.402
2211,204.77,62.3765,42.7758,-67.4046
2212,204.728,62.3647,42.7103,-67.4072
2213,204.685,62.353,42.6447,-67.4099
2214,204.643,62.3413,42.5793,-67.4125
2215,204.601,62.3296,42.5138,-67.4152
2216,204.558,62.3179,42.4483,-67.4179
2217,204.516,62.3062,42.3829,-67.4206
2218,204.474,62.2945,42.3175,-67.4233
2219,204.431,62.2829,42.2521,-67.4261
2220,204.389,62.2713,42.1868,-67.4288
2221,204.347,62.2596,42.1214,-67.4316
2222,204.304,62.248,42.0561,-67.4343
2223,204.262,62.2365,41.9908,-67.4371
2224,204.22,62.2249,41.9255,-67.4399
2225,204.177,62.2134,41.8603,-67.4427
2226,204.135,62.2019,41.795,-67.4455
2227,204.092,62.1904,41.7298,-67.4484
2228,204.05,62.1789,41.6646,-67.4512
2229,204.008,62.1674,41.5994,-67.4541
2230,203.965,62.1559,41.5343,-67.457
2231,203.923,62.1445,41.4691,-67.4598
2232,203.88,62.1331,41.404,-67.4627
2233,203.838,62.1217,41.3389,-67.4657
2234,203.795,62.1103,41.2738,-67.4686
2235,203.753,62.0989,41.2088,-67.4715
2236,203.71,62.0876,41.1437,-67.4744
2237,203.668,62.0762,41.0787,-67.4774
2238,203.625,62.0649,41.0137,-67.4804
2239,203.583,62.0536,40.9487,-67.4833
2240,203.54,62.0423,40.8838,-67.4863
2241,203.498,62.0311,40.8188,-67.4893
2242,203.455,62.0198,40.7539,-67.4923
2243,203.413,62.0086,40.689,-67.4954
2244,203.37,61.9974,40.6241,-67.4984
2245,203.328,61.9862,40.5593,-67.5015
2246,203.285,61.975,40.4944,-67.5045
2247,203.242,61.9638,40.4296,-67.5076
2248,203.2,61.9527,40.3649,-67.5107
2249,203.157,61.9416,40.3001,-67.5138
2250,203.115,61.9304,40.2353,-67.5169
2251,203.072,61.9194,40.1706,-67.52
2252,203.029,61.9083,40.1058,-67.5231
2253,202.987,61.8972,40.0411,-67.5262
2254,202.944,61.8862,39.9765,-67.5294
2255,202.901,61.8751,39.9118,-67.5325
2256,202.859,61.8641,39.8472,-67.5357
2257,202.816,61.8531,39.7826,-67.5389
2258,202.773,61.8421,39.7179,-67.5421
2259,202.731,61.8312,39.6534,-67.5452
2260,202.688,61.8202,39.5888,-67.5485
2261,202.645,61.8093,39.5243,-67.5517
2262,202.603,61.7984,39.4597,-67.5549
2263,202.56,61.7875,39.3952,-67.5581
2264,202.517,61.7766,39.3307,-67.5614
2265,202.475,61.7657,39.2663,-67.5647
2266,202.432,61.7549,39.2018,-67.5679
2267,202.389,61.7441,39.1374,-67.5712
2268,202.346,61.7332,39.073,-67.5745
2269,202.304,61.7225,39.0086,-67.5778
2270,202.261,61.7117,38.9443,-67.5811
2271,202.218,61.7009,38.8799,-67.5844
2272,202.175,61.6901,38.8156,-67.5877
2273,202.132,61.6794,38.7513,-67.5911
2274,202.09,61.6687,38.687,-67.5944
2275,202.047,61.658,38.6227,-67.5978
2276,202.004,61.6473,38.5584,-67.6011
2277,201.961,61.6366,38.4942,-67.6045
2278,201.918,61.626,38.43,-67.6079
2279,201.876,61.6153,38.3658,-67.6113
2280,201.833,61.6047,38.3016,-67.6146
2281,201.79,61.5941,38.2374,-67.6181
2282,201.747,61.5835,38.1733,-67.6215
2283,201.704,61.5729,38.1092,-67.6249
2284,201.661,61.5623,38.0451,-67.6283
2285,201.618,61.5518,37.981,-67.6318
2286,201.576,61.5412,37.9169,-67.6352
2287,201.533,61.5307,37.8529,-67.6387
2288,201.49,61.5202,37.7888,-67.6422
2289,201.447,61.5097,37.7249,-67.6456
2290,201.404,61.4993,37.6608,-67.6491
2291,201.361,61.4888,37.5969,-67.6526
2292,201.318,61.4784,37.5329,-67.6561
2293,201.275,61.4679,37.469,-67.6596
2294,201.232,61.4575,37.405,-67.6631
2295,201.189,61.4471,37.3412,-67.6666
2296,201.146,61.4367,37.2773,-67.6702
2297,201.103,61.4264,37.2134,-67.6737
2298,201.061,61.416,37.1496,-67.6773
2299,201.018,61.4057,37.0857,-67.6808
2300,200.975,61.3953,37.0219,-67.6844
2301,200.932,61.385,36.9581,-67.688
2302,200.889,61.3747,36.8944,-67.6915
2303,200.846,61.3644,36.8306,-67.6951
2304,200.803,61.3542,36.7668,-67.6987
2305,200.76,61.3439,36.7031,-67.7023
2306,200.717,61.3336,36.6394,-67.7059
2307,200.674,61.3234,36.5758,-67.7095
2308,200.63,61.3132,36.5121,-67.7132
2309,200.587,61.303,36.4484,-67.7168
2310,200.544,61.2928,36.3848,-67.7204
2311,200.501,61.2826,36.3212,-67.7241
2312,200.458,61.2724,36.2576,-67.7277
2313,200.415,61.2623,36.194,-67.7314
2314,200.372,61.2522,36.1304,-67.7351
2315,200.329,61.242,36.0669,-67.7387
2316,200.286,61.2319,36.0033,-67.7424
2317,200.243,61.2218,35.9398,-67.7461
2318,200.2,61.2117,35.8763,-67.7498
2319,200.157,61.2017,35.8129,-67.7535
2320,200.114,61.1916,35.7494,-67.7572
2321,200.071,61.1816,35.6859,-67.7609
2322,200.027,61.1715,35.6225,-67.7646
2323,199.984,61.1615,35.5591,-67.7684
2324,199.941,61.1515,35.4957,-67.7721
2325,199.898,61.1415,35.4323,-67.7758
2326,199.855,61.1315,35.3689,-67.7796
2327,199.812,61.1215,35.3056,-67.7833
2328,199.769,61.1116,35.2423,-67.7871
2329,199.725,61.1016,35.179,-67.7909
2330,199.682,61.0917,35.1157,-67.7946
2331,199.639,61.0817,35.0524,-67.7984
2332,199.596,61.0718,34.9891,-67.8022
2333,199.553,61.0619,34.9259,-67.806
2334,199.51,61.052,34.8627,-67.8098
2335,199.466,61.0421,34.7994,-67.8136
2336,199.423,61.0322,34.7362,-67.8174
2337,199.38,61.0224,34.6731,-67.8212
2338,199.337,61.0125,34.6099,-67.825
2339,199.294,61.0027,34.5467,-67.8289
2340,199.25,60.9929,34.4836,-67.8327
2341,199.207,60.983,34.4205,-67.8365
2342,199.164,60.9732,34.3574,-67.8404
2343,199.121,60.9634,34.2943,-67.8442
2344,199.077,60.9536,34.2312,-67.8481
2345,199.034,60.9438,34.1682,-67.8519
2346,198.991,60.9341,34.1051,-67.8558
2347,198.948,60.9243,34.0421,-67.8597
2348,198.904,60.9145,33.9791,-67.8635
2349,198.861,60.9048,33.9161,-67.8674
2350,198.818,60.8951,33.8531,-67.8713
2351,198.775,60.8854,33.7901,-67.8752
2352,198.731,60.8756,33.7272,-67.8791
2353,198.688,60.8659,33.6642,-67.883
2354,198.645,60.8562,33.6013,-67.8869
2355,198.601,60.8465,33.5384,-67.8908
2356,198.558,60.8369,33.4755,-67.8947
2357,198.515,60.8272,33.4126,-67.8987
2358,198.471,60.8175,33.3498,-67.9026
2359,198.428,60.8079,33.2869,-67.9065
2360,198.385,60.7982,33.2241,-67.9105
2361,198.341,60.7886,33.1613,-67.9144
2362,198.298,60.779,33.0985,-67.9184
2363,198.255,60.7693,33.0357,-67.9223
2364,198.211,60.7597,32.9729,-67.9263
2365,198.168,60.7501,32.9101,-67.9302
2366,198.125,60.7405,32.8474,-67.9342
2367,198.081,60.7309,32.7847,-67.9382
2368,198.038,60.7213,32.7219,-67.9421
2369,197.995,60.7117,32.6592,-67.9461
2370,197.951,60.7022,32.5965,-67.9501
2371,197.908,60.6926,32.5338,-67.9541
2372,197.864,60.683,32.4712,-67.9581
2373,197.821,60.6735,32.4085,-67.9621
2374,197.778,60.6639,32.3459,-67.9661
2375,197.734,60.6544,32.2833,-67.9701
2376,197.691,60.6449,32.2207,-67.9741
2377,197.647,60.6353,32.1581,-67.9781
2378,197.604,60.6258,32.0955,-67.9821
2379,197.56,60.6163,32.0329,-67.9862
2380,197.517,60.6068,31.9704,-67.9902
2381,197.473,60.5973,31.9078,-67.9942
2382,197.43,60.5878,31.8453,-67.9983
2383,197.387,60.5783,31.7828,-68.0023
2384,197.343,60.5688,31.7203,-68.0064
2385,197.3,60.5593,31.6578,-68.0104
2386,197.256,60.5498,31.5953,-68.0145
2387,197.213,60.5404,31.5328,-68.0185
2388,197.169,60.5309,31.4704,-68.0226
2389,197.126,60.5214,31.4079,-68.0266
2390,197.082,60.512,31.3455,-68.0307
2391,197.039,60.5025,31.2831,-68.0348
2392,196.995,60.4931,31.2207,-68.0389
2393,196.952,60.4836,31.1583,-68.0429
2394,196.908,60.4742,31.0959,-68.047
2395,196.865,60.4647,31.0335,-68.0511
2396,196.821,60.4553,30.9712,-68.0552
2397,196.778,60.4458,30.9088,-68.0593
2398,196.734,60.4364,30.8465,-68.0634
2399,196.69,60.427,30.7842,-68.0675
2400,196.647,60.4175,30.7219,-68.0716
2401,196.603,60.4081,30.6596,-68.0757
2402,196.56,60.3987,30.5973,-68.0798
2403,196.516,60.3893,30.535,-68.084
2404,196.473,60.3798,30.4727,-68.0881
2405,196.429,60.3704,30.4105,-68.0922
2406,196.385,60.361,30.3483,-68.0963
2407,196.342,60.3516,30.286,-68.1005
2408,196.298,60.3422,30.2238,-68.1046
2409,196.255,60.3328,30.1616,-68.1087
2410,196.211,60.3234,30.0994,-68.1129
2411,196.167,60.314,30.0372,-68.117
2412,196.124,60.3046,29.975,-68.1212
2413,196.08,60.2951,29.9129,-68.1253
2414,196.037,60.2857,29.8508,-68.1295
2415,195.993,60.2763,29.7886,-68.1336
2416,195.949,60.2669,29.7265,-68.1378
2417,195.906,60.2575,29.6644,-68.142
2418,195.862,60.2481,29.6022,-68.1461
2419,195.818,60.2387,29.5401,-68.1503
2420,195.775,60.2293,29.4781,-68.1545
2421,195.731,60.2199,29.416,-68.1586
2422,195.687,60.2105,29.3539,-68.1628
2423,195.643,60.2011,29.2918,-68.167
2424,195.6,60.1917,29.2298,-68.1712
2425,195.556,60.1823,29.1678,-68.1754
2426,195.512,60.1729,29.1057,-68.1796
2427,195.469,60.1635,29.0437,-68.1838
2428,195.425,60.1541,28.9817,-68.188
2429,195.381,60.1447,28.9197,-68.1922
2430,195.337,60.1353,28.8577,-68.1964
2431,195.294,60.1258,28.7957,-68.2006
2432,195.25,60.1164,28.7337,-68.2048
2433,195.206,60.107,28.6718,-68.209
2434,195.162,60.0976,28.6098,-68.2132
2435,195.118,60.0882,28.5479,-68.2174
2436,195.075,60.0787,28.4859,-68.2217
2437,195.031,60.0693,28.424,-68.2259
2438,194.987,60.0599,28.3621,-68.2301
2439,194.943,60.0504,28.3002,-68.2343
2440,194.899,60.041,28.2383,-68.2386
2441,194.856,60.0316,28.1764,-68.2428
2442,194.812,60.0221,28.1145,-68.247
2443,194.768,60.0127,28.0526,-68.2513
2444,194.724,60.0032,27.9908,-68.2555
2445,194.68,59.9938,27.9289,-68.2598
2446,194.636,59.9843,27.8671,-68.264
2447,194.592,59.9749,27.8052,-68.2683
2448,194.548,59.9654,27.7434,-68.2725
2449,194.505,59.9559,27.6815,-68.2768
2450,194.461,59.9464,27.6197,-68.281
2451,194.417,59.937,27.5579,-68.2853
2452,194.373,59.9275,27.4961,-68.2896
2453,194.329,59.918,27.4343,-68.2938
2454,194.285,59.9085,27.3725,-68.2981
2455,194.241,59.899,27.3107,-68.3024
2456,194.197,59.8895,27.2489,-68.3066
2457,194.153,59.88,27.1872,-68.3109
2458,194.109,59.8705,27.1254,-68.3152
2459,194.065,59.861,27.0637,-68.3195
2460,194.021,59.8514,27.0019,-68.3238
2461,193.977,59.8419,26.9402,-68.3281
2462,193.933,59.8324,26.8785,-68.3323
2463,193.889,59.8228,26.8167,-68.3366
2464,193.845,59.8133,26.755,-68.3409
2465,193.801,59.8037,26.6933,-68.3452
2466,193.757,59.7942,26.6316,-68.3495
2467,193.713,59.7846,26.5699,-68.3538
2468,193.669,59.775,26.5082,-68.3581
2469,193.625,59.7654,26.4465,-68.3624
2470,193.581,59.7558,26.3848,-68.3668
2471,193.536,59.7462,26.3232,-68.3711
2472,193.492,59.7366,26.2615,-68.3754
2473,193.448,59.727,26.1998,-68.3797
2474,193.404,59.7174,26.1382,-68.384
2475,193.36,59.7078,26.0765,-68.3883
2476,193.316,59.6981,26.0149,-68.3926
2477,193.272,59.6885,25.9532,-68.397
2478,193.227,59.6788,25.8916,-68.4013
2479,193.183,59.6691,25.83,-68.4056
2480,193.139,59.6595,25.7684,-68.41
2481,193.095,59.6498,25.7067,-68.4143
2482,193.051,59.6401,25.6451,-68.4186
2483,193.006,59.6304,25.5835,-68.423
2484,192.962,59.6207,25.5219,-68.4273
2485,192.918,59.611,25.4603,-68.4317
2486,192.874,59.6012,25.3987,-68.436
2487,192.829,59.5915,25.3371,-68.4404
2488,192.785,59.5817,25.2755,-68.4447
2489,192.741,59.572,25.214,-68.4491
2490,192.696,59.5622,25.1524,-68.4534
2491,192.652,59.5524,25.0908,-68.4578
2492,192.608,59.5427,25.0292,-68.4621
2493,192.563,59.5329,24.9677,-68.4665
2494,192.519,59.5231,24.9062,-68.4708
2495,192.474,59.5132,24.8446,-68.4752
2496,192.43,59.5034,24.783,-68.4796
2497,192.386,59.4936,24.7215,-68.484
2498,192.341,59.4837,24.6599,-68.4883
2499,192.297,59.4739,24.5984,-68.4927
2500,192.252,59.464,24.5369,-68.4971
2501,192.208,59.4541,24.4754,-68.5015
2502,192.163,59.4442,24.4138,-68.5058
2503,192.119,59.4343,24.3523,-68.5102
2504,192.074,59.4244,24.2908,-68.5146
2505,192.03,59.4145,24.2293,-68.519
2506,191.985,59.4045,24.1677,-68.5234
2507,191.941,59.3946,24.1062,-68.5278
2508,191.896,59.3846,24.0447,-68.5322
2509,191.852,59.3746,23.9832,-68.5366
2510,191.807,59.3646,23.9217,-68.541
2511,191.762,59.3546,23.8602,-68.5454
2512,191.718,59.3446,23.7987,-68.5498
2513,191.673,59.3346,23.7372,-68.5542
2514,191.628,59.3245,23.6757,-68.5586
2515,191.584,59.3145,23.6142,-68.563
2516,191.539,59.3044,23.5527,-68.5674
2517,191.494,59.2943,23.4913,-68.5718
2518,191.45,59.2843,23.4298,-68.5762
2519,191.405,59.2741,23.3683,-68.5806
2520,191.36,59.264,23.3069,-68.5851
2521,191.315,59.2539,23.2454,-68.5895
2522,191.271,59.2437,23.1839,-68.5939
2523,191.226,59.2336,23.1224,-68.5983
2524,191.181,59.2234,23.061,-68.6028
2525,191.136,59.2132,22.9995,-68.6072
2526,191.091,59.203,22.938,-68.6116
2527,191.046,59.1928,22.8765,-68.6161
2528,191.002,59.1826,22.8151,-68.6205
2529,190.957,59.1723,22.7536,-68.6249
2530,190.912,59.1621,22.6922,-68.6294
2531,190.867,59.1518,22.6307,-68.6338
2532,190.822,59.1415,22.5692,-68.6383
2533,190.777,59.1312,22.5078,-68.6427
2534,190.732,59.1209,22.4463,-68.6472
2535,190.687,59.1106,22.3849,-68.6516
2536,190.642,59.1002,22.3234,-68.6561
2537,190.597,59.0899,22.2619,-68.6605
2538,190.552,59.0795,22.2005,-68.665
2539,190.507,59.0691,22.139,-68.6695
2540,190.462,59.0587,22.0776,-68.6739
2541,190.416,59.0482,22.0161,-68.6784
2542,190.371,59.0378,21.9547,-68.6829
2543,190.326,59.0274,21.8932,-68.6873
2544,190.281,59.0169,21.8317,-68.6918
2545,190.236,59.0064,21.7703,-68.6963
2546,190.191,58.9959,21.7088,-68.7008
2547,190.145,58.9854,21.6474,-68.7052
2548,190.1,58.9749,21.5859,-68.7097
2549,190.055,58.9643,21.5245,-68.7142
2550,190.009,58.9538,21.463,-68.7187
2551,189.964,58.9432,21.4015,-68.7232
2552,189.919,58.9326,21.3401,-68.7277
2553,189.873,58.922,21.2786,-68.7322
